filename,SubjectNumber,ROI,ROI.size,average.localizer.mask.size,inter.subject.overlap,sigChange,Contrast,fROIs,task,ind_selection_method,pipeline,participantID,Evlab_SubNo
MDfROIs_resp_Jokes_20170720,7,3,4863,486,1,-0.124811,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,4,5104,510,1,0.299586,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,5,888,88,1,-0.058217,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,6,1015,101,1,0.02835,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,7,3526,352,1,0.617453,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,8,3381,338,1,0.510614,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,9,1858,185,1,0.370919,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,10,1770,177,1,0.531441,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,11,2147,214,1,0.857369,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,12,2371,237,1,0.569864,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,13,2447,244,1,0.573611,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,14,1345,134,1,0.079432,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,15,2065,206,1,0.639774,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,16,2222,222,1,0.472787,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,17,1615,161,1,-0.261574,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,18,1958,195,1,-0.148135,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,1,1038,103,1,0.160555,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,2,1399,139,1,0.407069,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,3,4863,486,1,0.043559,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,4,5104,510,1,0.364388,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,5,888,88,1,-0.287137,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,6,1015,101,1,0.135505,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,7,3526,352,1,0.510243,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,8,3381,338,1,0.514937,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,9,1858,185,1,0.436576,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,10,1770,177,1,0.793806,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,11,2147,214,1,0.765709,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,12,2371,237,1,0.588866,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,13,2447,244,1,0.427153,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,14,1345,134,1,0.117831,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,15,2065,206,1,0.598187,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,16,2222,222,1,0.48069,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,17,1615,161,1,-0.124852,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,18,1958,195,1,-0.040647,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,1,1038,103,1,-0.070359,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,2,1399,139,1,-0.141726,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,3,4863,486,1,-0.16837,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,4,5104,510,1,-0.064802,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,5,888,88,1,0.228919,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,6,1015,101,1,-0.107155,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,7,3526,352,1,0.107211,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,8,3381,338,1,-0.004323,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,9,1858,185,1,-0.065657,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,10,1770,177,1,-0.262365,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,11,2147,214,1,0.09166,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,12,2371,237,1,-0.019002,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,13,2447,244,1,0.146458,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,14,1345,134,1,-0.038399,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,15,2065,206,1,0.041587,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,16,2222,222,1,-0.007903,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,17,1615,161,1,-0.136722,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,7,18,1958,195,1,-0.107488,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,430_FED_20170426d_3T2,430
MDfROIs_resp_Jokes_20170720,8,1,1038,103,1,1.245833,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,2,1399,139,1,0.573357,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,3,4863,486,1,0.523097,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,4,5104,510,1,0.302904,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,5,888,88,1,0.562069,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,6,1015,101,1,0.333429,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,7,3526,352,1,2.213048,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,8,3381,338,1,0.715091,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,9,1858,185,1,0.952301,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,10,1770,177,1,0.627297,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,11,2147,214,1,1.438771,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,12,2371,237,1,1.125535,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,13,2447,244,1,0.237895,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,14,1345,134,1,0.150289,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,15,2065,206,1,0.156162,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,16,2222,222,1,0.003683,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,17,1615,161,1,0.939866,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,18,1958,195,1,0.728046,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,1,1038,103,1,1.157375,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,2,1399,139,1,0.703476,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,3,4863,486,1,0.44324,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,4,5104,510,1,0.173514,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,5,888,88,1,0.397026,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,6,1015,101,1,0.375574,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,7,3526,352,1,2.01737,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,8,3381,338,1,0.654761,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,9,1858,185,1,0.616802,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,10,1770,177,1,0.32735,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,11,2147,214,1,1.202188,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,12,2371,237,1,0.856098,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,13,2447,244,1,0.167318,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,14,1345,134,1,0.079827,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,15,2065,206,1,0.068187,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,16,2222,222,1,-0.049373,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,17,1615,161,1,0.522123,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,18,1958,195,1,0.396937,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,1,1038,103,1,0.088457,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,2,1399,139,1,-0.130119,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,3,4863,486,1,0.079857,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,4,5104,510,1,0.129391,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,5,888,88,1,0.165043,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,6,1015,101,1,-0.042145,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,7,3526,352,1,0.195678,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,8,3381,338,1,0.06033,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,9,1858,185,1,0.335499,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,10,1770,177,1,0.299947,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,11,2147,214,1,0.236584,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,12,2371,237,1,0.269437,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,13,2447,244,1,0.070577,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,14,1345,134,1,0.070462,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,15,2065,206,1,0.087975,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,16,2222,222,1,0.053056,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,17,1615,161,1,0.417743,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,8,18,1958,195,1,0.331109,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,473_FED_20170210b_3T2,473
MDfROIs_resp_Jokes_20170720,9,1,1038,103,1,0.687724,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,2,1399,139,1,0.791694,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,3,4863,486,1,0.527474,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,4,5104,510,1,0.757393,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,5,888,88,1,0.416614,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,6,1015,101,1,0.273211,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,7,3526,352,1,0.846756,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,8,3381,338,1,0.18191,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,9,1858,185,1,0.507484,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,10,1770,177,1,0.414457,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,11,2147,214,1,0.709806,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,12,2371,237,1,0.74903,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,13,2447,244,1,0.364535,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,14,1345,134,1,0.556511,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,15,2065,206,1,0.570088,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,16,2222,222,1,0.588848,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,17,1615,161,1,0.240847,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,18,1958,195,1,0.230936,1,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,1,1038,103,1,0.674835,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,2,1399,139,1,0.808591,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,3,4863,486,1,0.40041,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,4,5104,510,1,0.575824,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,5,888,88,1,0.380347,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,6,1015,101,1,0.317461,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,7,3526,352,1,0.853849,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,8,3381,338,1,0.176257,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,9,1858,185,1,0.381962,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,10,1770,177,1,0.281876,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,11,2147,214,1,0.53111,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,12,2371,237,1,0.54276,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,13,2447,244,1,0.243049,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,14,1345,134,1,0.488174,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,15,2065,206,1,0.355619,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,16,2222,222,1,0.439312,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,17,1615,161,1,0.123233,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,18,1958,195,1,0.163514,2,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,1,1038,103,1,0.01289,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,2,1399,139,1,-0.016898,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,3,4863,486,1,0.127064,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,4,5104,510,1,0.181569,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,5,888,88,1,0.036267,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,6,1015,101,1,-0.04425,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,7,3526,352,1,-0.007094,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,8,3381,338,1,0.005654,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,9,1858,185,1,0.125522,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,10,1770,177,1,0.13258,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,11,2147,214,1,0.178696,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,12,2371,237,1,0.20627,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,13,2447,244,1,0.121486,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,14,1345,134,1,0.068337,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,15,2065,206,1,0.214469,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,16,2222,222,1,0.149535,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,17,1615,161,1,0.117614,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_20170720,9,18,1958,195,1,0.067422,3,MDfROIs,Jokes,Top10Percent,Old_evlab_pipeline,498_FED_20170210c_3T2,498
MDfROIs_resp_Jokes_Top50Voxels_20170720,1,1,1038,50,1,0.649842,1,MDfROIs,Jokes,Top50Voxels,Old_evlab_pipeline,168_FED_20161228b_3T2,168
MDfROIs_resp_Jokes_Top50Voxels_20170720,1,2,1399,50,1,2.156175,1,MDfROIs,Jokes,Top50Voxels,Old_evlab_pipeline,168_FED_20161228b_3T2,168
MDfROIs_resp_Jokes_Top50Voxels_20170720,1,3,4863,50,1,0.977481,1,MDfROIs,Jokes,Top50Voxels,Old_evlab_pipeline,168_FED_20161228b_3T2,168
MDfROIs_resp_Jokes_Top50Voxels_20170720,1,4,5104,50,1,0.6685,1,MDfROIs,Jokes,Top50Voxels,Old_evlab_pipeline,168_FED_20161228b_3T2,168
