"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast","filename","fROIs","task","ind_selection_method","pipeline"
"3","4863","486","1.000000","0.263768","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.322065","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.114001","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.142325","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.083880","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.025944","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.188424","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.155553","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.310726","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.222427","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.045221","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.029348","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.124022","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.064690","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.228791","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.329935","4","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.070172","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.212451","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","1.184112","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","1.175779","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.294435","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.259629","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.230483","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","2.003047","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","-0.007147","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.008350","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.635280","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.669768","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.455256","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.688407","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.746813","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.300740","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.363993","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.039506","5","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.867269","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.909050","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.977925","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.940810","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.136114","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","-0.025512","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.019373","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.628462","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.101088","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.131251","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.563984","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.540255","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.970518","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.276257","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.380515","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.016485","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.431770","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.177428","5","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.202902","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.303401","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.206187","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.234969","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","-0.158321","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.285142","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.211110","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.374585","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","-0.108235","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","-0.122901","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.071296","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.129513","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.484737","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.412150","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.366298","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.284255","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.067777","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","-0.137921","5","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","2.312514","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","2.850205","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","2.063744","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","2.521777","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","1.126667","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.772649","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","3.758766","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","3.414268","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","2.002506","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","1.829559","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","2.122476","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","2.465372","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","2.249838","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","3.655483","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","2.985370","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","5.279046","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","1.291770","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","1.739010","6","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.089919","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.360300","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","-0.037577","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.614759","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.062658","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","-0.243495","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","2.003814","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","2.052030","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.661197","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.209040","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.719496","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.890227","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.168507","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.956263","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.946405","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","3.549536","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.012936","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","0.119847","6","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.222595","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.489905","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","2.10132","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","1.907019","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","1.064009","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","1.016144","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.754952","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.362239","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","1.341309","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","1.620519","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","1.40298","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","1.575145","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.081331","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.69922","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.038965","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.729509","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","1.304706","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","1.619162","6","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","1.083359","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.235709","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.844566","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","2.094551","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","1.053372","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","1.406986","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","1.508119","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.200141","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.344327","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.450417","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.547951","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.239513","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","2.485695","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.847047","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","2.705139","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","2.246959","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.303027","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","-0.314379","7","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.361492","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.864898","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.566192","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","1.386723","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.798133","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.976527","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.889501","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.939511","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.450645","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","0.653694","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.45626","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","0.302826","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.67015","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","1.359248","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","1.958219","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","1.786732","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.125138","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","-0.131683","7","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.721867","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.370811","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.278374","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.707828","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.255239","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.430458","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","0.618618","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","0.26063","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","-0.106318","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","-0.203276","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","0.091691","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","-0.063313","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","0.815546","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.487799","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","0.74692","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","0.460227","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","-0.177888","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","-0.182696","7","3","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.761426","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","1.367727","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","1.561146","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.847984","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","1.064492","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"6","1015","101","1.000000","0.70079","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"7","3526","352","1.000000","2.026469","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"8","3381","338","1.000000","1.786325","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"9","1858","185","1.000000","0.844098","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"10","1770","177","1.000000","1.008909","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"11","2147","214","1.000000","1.71452","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"12","2371","237","1.000000","1.928719","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"13","2447","244","1.000000","1.378458","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"14","1345","134","1.000000","0.978741","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"15","2065","206","1.000000","2.970044","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"16","2222","222","1.000000","2.045658","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"17","1615","161","1.000000","0.988648","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"18","1958","195","1.000000","1.143571","8","1","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"1","1038","103","1.000000","0.306798","8","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"2","1399","139","1.000000","0.718186","8","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"3","4863","486","1.000000","0.502169","8","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"4","5104","510","1.000000","0.292657","8","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
"5","888","88","1.000000","0.556801","8","2","MDfROIs_resp_MD_20170720","MDfROIs","MD","Top10Percent","Old_evlab_pipeline"
